Id,Predicted
0,38.63031254241189
1,38.85765314966197
2,25.292081806686106
3,33.45789170943491
4,33.409170352583324
5,23.356592999636238
6,34.22254682358186
7,18.936360607345676
8,35.70589150242284
9,21.60637461598399
10,39.413135897783015
11,22.17488604182453
12,29.851414199822077
13,21.71009429738273
14,33.41311481276332
15,28.635852821123752
16,34.46959455316046
17,29.403476770084378
18,32.55918059470872
19,23.148104938406842
20,41.012209079745645
21,32.171020456830064
22,49.901673487589136
23,28.345108991317627
24,30.598873913415783
25,37.3912994167276
26,33.595000986317025
27,22.689662798731757
28,35.30049949154461
29,33.26134929028256
30,33.99019157730006
31,33.34754386999627
32,31.562144424938193
33,11.96330748305385
34,39.80693374565389
35,22.66765123603367
36,22.875036074358405
37,29.57021828717366
38,23.330250775461316
39,26.32518593999113
40,21.062459862112068
41,31.97367984467502
42,40.331751710968746
43,37.22440527737289
44,41.645255024173196
45,30.212010309381597
46,42.29782447554449
47,31.649991907062375
48,19.671077066027184
49,26.95916356680684
50,35.93675398073384
51,22.89855957377587
52,34.61312711218439
53,24.332373347793478
54,22.638327511323
55,30.95757548378378
56,32.21440900504288
57,30.832512025906464
58,27.53264137977056
59,32.07368768195394
60,23.130109525300867
61,18.88980062794346
62,38.41020131788863
63,14.584684395002967
64,27.79398612184065
65,21.17913157810458
66,19.019425957330128
67,17.21228032306609
68,23.46383991076193
69,30.85215095650037
70,23.764125939127503
71,20.721220560145913
72,26.79216984461919
73,21.865713293047328
74,34.98237323624816
75,39.560342909626726
76,31.16951127129561
77,26.307573653367598
78,20.218770256071785
79,23.793565616873526
80,21.383271895997595
81,28.148758952177076
82,31.34741865390916
83,33.73398690530468
84,22.88693998444568
85,40.84337502571945
86,22.059108326420244
87,20.149135648351084
88,20.67320641778597
89,21.530413345325954
90,29.500381198165613
91,18.833209081308897
92,17.22071535832147
93,35.554116148877455
94,20.286173431766116
95,18.587687038453364
96,21.614595686718108
97,30.610310122282126
98,40.49242351065502
99,52.38130989670982
100,27.25643900685928
101,36.05317479879017
102,23.508882326761913
103,39.39925054789074
104,21.715878155310698
105,21.22747176441846
106,19.57470881328055
107,18.590719938094566
108,36.768318283583845
109,15.709542557507735
110,26.910024917526158
111,19.257498533891955
112,14.771258311889369
113,18.367762052192624
114,26.709041088991626
115,37.41517210978638
116,15.87255203278906
117,24.34194205731598
118,36.274887698469755
119,16.67166769751536
120,34.401700472111386
121,31.635954452113562
122,21.870480076607006
123,40.63234130875114
124,26.2230565558568
125,26.02179375916825
126,35.14593593390559
127,33.64543942937498
128,31.21520060787468
129,21.67965941339046
130,24.57747351260057
131,43.01218386145392
132,21.405395516178647
133,39.15314134604647
134,33.31659868039257
135,21.29318187377093
136,19.325276241031048
137,35.37145689685262
138,33.24183353425384
139,16.864662070060028
140,23.41257893284267
141,28.225029920649735
142,21.68603276974435
143,30.404780568458285
144,30.618945439619928
145,35.18023426706704
146,27.53947084415402
147,32.34927166434943
148,26.349438070733736
149,35.87500129345473
150,39.66318742004022
151,28.185161009623794
152,45.884134816111214
153,20.453994951596755
154,37.577373317810626
155,34.36158535137651
156,21.46678456666843
157,21.873998307948423
158,35.78187797067549
159,35.7509098504013
160,52.48330210301472
161,30.74588526983774
162,24.276453623182423
163,29.30544078771193
164,43.46884913920455
165,35.49127538817541
166,47.62931621217848
167,38.03234393576213
168,39.43745753506826
169,19.999629078396506
170,27.185890119169873
171,27.407565271146865
172,25.49889182638232
173,36.09249273051427
174,15.223188431689078
175,28.48542912115167
176,31.962409437885675
177,32.92352611843636
178,35.06324262063447
179,27.198034579645725
180,40.99517263924501
181,20.82638294842515
182,20.79636794236328
183,34.434400566426746
184,20.87557651449438
185,20.80494625743038
186,17.040631140934753
187,14.870730724659094
188,21.248726615673505
189,37.39094717752506
190,33.31956221382328
191,37.63578645538978
192,39.91818287137101
193,31.26277872415502
194,18.683599786191632
195,20.29049517199556
196,17.816787272257105
197,19.60193368341199
198,22.57131026600009
199,14.581292863169287
200,19.38565165968844
201,16.570313529059774
202,28.89627087486527
203,20.12731569489828
204,21.373471504665247
205,25.32221784640365
206,34.49271776451363
207,22.394644151189567
208,34.279625810262644
209,42.258267294628894
210,27.56450644221462
211,36.21469591604183
212,26.5658964639637
213,19.698474892841734
214,33.14073831177201
215,29.835421212932626
216,18.809728133667875
217,30.84945256152634
218,35.23462833583318
219,40.534376346552705
220,21.799779670246572
221,15.91300376608858
222,19.67945579876759
223,38.262461012219205
224,20.753174435113177
225,36.3073333084252
226,26.410029409030102
227,30.917617057028437
228,32.06725065965071
229,23.27579724312732
230,43.02520487847234
231,33.304247672221514
232,19.412542696254352
233,28.926440116505056
234,35.81557552426612
235,20.665910950612776
236,29.822845834472318
237,45.55688557930897
238,24.35805975623029
239,35.24000643676216
240,24.514465932726218
241,33.11209030727207
242,23.760800694811977
243,23.771179457780047
244,41.26433306790571
245,25.686145362767025
246,20.080606996890754
247,36.13765600998792
248,15.901687642847742
249,39.9900568224339
250,34.693445395257534
251,27.278561603803546
252,24.77044157647217
253,29.380951511187078
254,25.162385655390455
255,45.62915756517786
256,31.274400013774553
257,14.182588309362401
258,44.676986529520455
259,27.706042481131327
260,21.727513244349126
261,21.280093177250905
262,32.70990406292261
263,22.64783542067064
264,29.868280046433753
265,14.760878774027272
266,17.461021988475665
267,19.304307899913
268,21.806175295403413
269,19.43236206839512
270,17.55980329509312
271,27.331417715980482
272,17.16047734029287
273,15.722753614570266
274,41.167720172737525
